L,AG2,AG4,AG6,AG8,AG12,atm
5.67E-06,0.448211485,0.3235176,0.09004279,0.01147114,0.01425527,1.23E-01
5.68E-06,0.453215341,0.3268478,0.09309231,0.01253227,0.01483226,7.78E-02
5.69E-06,0.456890161,0.3293084,0.09537519,0.0131957,0.01503501,3.47E-02
5.70E-06,0.459319188,0.3309617,0.09690446,0.01369316,0.01509384,2.76E-01
5.71E-06,0.460669661,0.331876,0.09776172,0.01400627,0.01523793,1.46E-03
5.72E-06,0.461818729,0.3322433,0.0984951,0.01396754,0.01542288,1.46E-05
5.73E-06,0.461341124,0.3320576,0.09818983,0.01348001,0.01517387,2.92E-02
5.74E-06,0.458852749,0.3306219,0.09660954,0.01278126,0.01474023,2.54E-02
5.75E-06,0.455482835,0.3280652,0.09449657,0.01182826,0.01439531,1.45E-03
5.76E-06,0.451368754,0.324661,0.09195905,0.01086071,0.01404235,4.98E-03
5.77E-06,0.445254057,0.3201503,0.08827214,0.009734889,0.01352912,5.76E-05
5.78E-06,0.437407883,0.3153918,0.08368735,0.008455259,0.01301546,6.54E-03
5.79E-06,0.430482818,0.3112306,0.07977512,0.007353761,0.0126009,1.90E-01
5.80E-06,0.423957102,0.3068303,0.07620189,0.006420599,0.01223867,1.44E-01
5.81E-06,0.417891244,0.3027166,0.07297764,0.005647219,0.01189378,8.04E-02
5.82E-06,0.410163944,0.2974257,0.06900371,0.004716088,0.01148524,1.18E-05
5.83E-06,0.403628097,0.2923569,0.06575733,0.004013019,0.0113824,3.50E-06
5.84E-06,0.399797814,0.2897777,0.063903,0.003460234,0.01125711,6.24E-02
5.85E-06,0.397609787,0.2883803,0.06285954,0.003222083,0.01110428,5.26E-02
5.86E-06,0.396478166,0.2874603,0.06232436,0.003350962,0.01101533,1.79E-04
5.87E-06,0.396126188,0.2868642,0.06215852,0.003494992,0.01095887,4.44E-04
5.88E-06,0.396580263,0.2867181,0.06237252,0.003596857,0.01116506,2.77E-06
5.89E-06,0.399240685,0.288292,0.06363622,0.003787165,0.01157403,8.91E-07
5.90E-06,0.401457082,0.2907193,0.06470195,0.003696921,0.01161,1.06E-04
5.91E-06,0.402496779,0.2917583,0.06520595,0.003620946,0.0115507,2.97E-02
5.92E-06,0.403283945,0.292371,0.06558927,0.003821473,0.01166242,1.13E-03
5.93E-06,0.404888025,0.2938851,0.06637504,0.004411941,0.01187141,3.58E-04
5.94E-06,0.409351762,0.2975737,0.06859461,0.005273806,0.01195568,4.59E-07
5.95E-06,0.412034367,0.2992768,0.06995203,0.005560493,0.01194818,5.65E-04
5.96E-06,0.413794752,0.299599,0.07085246,0.00566285,0.01208209,2.85E-02
5.97E-06,0.414492009,0.2996118,0.07121123,0.005810279,0.01229826,3.88E-05
5.98E-06,0.414754875,0.3002546,0.0713468,0.005947308,0.01234444,1.46E-03
5.99E-06,0.415307016,0.3016994,0.07163212,0.006058018,0.01224479,1.96E-06
6.00E-06,0.415947937,0.3026875,0.07196427,0.00616987,0.0121807,5.27E-02
6.01E-06,0.416151329,0.3023305,0.07206989,0.006196584,0.01222609,1.01E-01
6.02E-06,0.415977162,0.3014266,0.07197944,0.006200191,0.01226816,3.97E-03
6.03E-06,0.414965885,0.3006621,0.07145575,0.006271762,0.01229172,8.19E-02
6.04E-06,0.413859938,0.3003183,0.07088595,0.006413517,0.01244805,2.18E-04
6.05E-06,0.412193244,0.2996422,0.07003298,0.006648466,0.01292057,0.00E+00
6.06E-06,0.411429277,0.2981564,0.0696443,0.006340334,0.013064,1.47E-04
6.07E-06,0.410063147,0.2971071,0.06895285,0.005766063,0.01288355,2.52E-16
6.08E-06,0.407012087,0.2954858,0.06742515,0.005237861,0.01250388,1.55E-04
6.09E-06,0.403743298,0.2935128,0.06581365,0.004760885,0.01199555,9.96E-03
6.10E-06,0.401643736,0.2925225,0.06479224,0.00458445,0.0118176,4.64E-02
6.11E-06,0.398110253,0.2907987,0.0630972,0.004476794,0.0117665,2.34E-08
6.12E-06,0.394403822,0.2883602,0.06135124,0.004148826,0.0115669,1.07E-04
6.13E-06,0.391051011,0.2859344,0.05979987,0.003602619,0.01126742,1.23E-01
6.14E-06,0.388843892,0.2844591,0.05879303,0.0032692,0.01111763,3.45E-03
6.15E-06,0.385692888,0.2823108,0.05737529,0.002918068,0.01094979,4.62E-02
6.16E-06,0.382408616,0.2799008,0.05592204,0.002838345,0.0108501,4.48E-17
6.17E-06,0.37926432,0.2777908,0.05455392,0.002810243,0.01071717,8.82E-03
6.18E-06,0.377964275,0.2769877,0.05399484,0.002743416,0.01062025,2.15E-04
6.19E-06,0.377098352,0.2765401,0.05362458,0.002656046,0.01055727,2.42E-06
6.20E-06,0.376497056,0.2763738,0.05336847,0.002470904,0.01049557,1.05E-01
6.21E-06,0.376126697,0.2763242,0.05321113,0.002255939,0.01044451,1.63E-01
6.22E-06,0.375594459,0.2761505,0.05298556,0.001952851,0.01039265,1.56E-01
6.23E-06,0.375155159,0.2758147,0.05279986,0.001768035,0.01026364,5.46E-01
6.24E-06,0.3749865,0.275634,0.05272868,0.00171727,0.010199,1.58E-01
6.25E-06,0.37462842,0.2753294,0.05257777,0.001755229,0.01034713,6.20E-01
6.26E-06,0.374036853,0.2748807,0.05232909,0.0017727,0.01058472,6.11E-01
6.27E-06,0.373609977,0.2745444,0.05215013,0.001686628,0.01062754,1.23E-01
6.28E-06,0.372751223,0.273934,0.05179135,0.001484113,0.01054477,4.44E-01
6.29E-06,0.371760951,0.273416,0.05137967,0.00130062,0.01035319,4.84E-02
6.30E-06,0.371331241,0.2732713,0.05120171,0.00122537,0.01024201,5.98E-01
6.31E-06,0.370938959,0.273042,0.05103961,0.001239299,0.01028907,5.87E-01
6.32E-06,0.370473535,0.2724968,0.05084773,0.001314337,0.01049757,1.85E-01
6.33E-06,0.370136594,0.2720331,0.05070912,0.001344782,0.010617,1.29E-01
6.34E-06,0.369930057,0.2713313,0.05062428,0.001405762,0.01075661,1.83E-10
6.35E-06,0.370249843,0.2711217,0.05075568,0.001419535,0.01076028,3.05E-06
6.36E-06,0.370989995,0.2715361,0.05106068,0.001295879,0.01056651,3.70E-02
6.37E-06,0.371263322,0.2718825,0.05117362,0.001208318,0.01045031,5.24E-16
6.38E-06,0.3715042,0.2720751,0.05127329,0.001230672,0.01045965,3.19E-02
6.39E-06,0.371551146,0.2721444,0.05129273,0.001451555,0.01063554,8.18E-10
6.40E-06,0.371391401,0.2723236,0.0512266,0.00174843,0.01084255,4.07E-03
6.41E-06,0.371887651,0.2731516,0.05143222,0.002454123,0.01119761,0.00E+00
6.42E-06,0.373680793,0.2738537,0.05217979,0.002750834,0.01116892,0.00E+00
6.43E-06,0.375049191,0.2745204,0.05275513,0.002435413,0.0108295,1.13E-05
6.44E-06,0.374647966,0.2745575,0.052586,0.002097796,0.0107757,5.22E-03
6.45E-06,0.374384079,0.2750207,0.05247496,0.001671651,0.01088794,2.07E-05
6.46E-06,0.374483698,0.2754046,0.05251686,0.00156434,0.01098365,3.52E-02
6.47E-06,0.374799917,0.2755729,0.05265001,0.001894671,0.01103776,3.09E-07
6.48E-06,0.375973341,0.2753824,0.05314607,0.002360533,0.01095164,4.06E-11
6.49E-06,0.380829467,0.2762847,0.05523211,0.00278557,0.01081005,4.14E-16
6.50E-06,0.382397743,0.2776651,0.05591727,0.002696974,0.01089539,0.00E+00
6.51E-06,0.381894487,0.2781261,0.05569679,0.002579935,0.01097202,2.28E-03
6.52E-06,0.380853621,0.2785761,0.05524262,0.0025455,0.01089656,0.00E+00
6.53E-06,0.380475582,0.2788406,0.05507828,0.00257122,0.01085365,1.28E-03
6.54E-06,0.380120345,0.2787246,0.05492415,0.00260015,0.01092923,6.57E-03
6.55E-06,0.37998294,0.2784881,0.05486461,0.002601432,0.01100007,2.25E-04
6.56E-06,0.379916348,0.2780409,0.05483577,0.002669365,0.01112411,1.06E-04
6.57E-06,0.380017959,0.2778082,0.05487978,0.002734828,0.01127307,7.42E-15
6.58E-06,0.380389858,0.2782181,0.05504106,0.0026669,0.01138359,5.95E-07
6.59E-06,0.380999837,0.2793777,0.05530627,0.002363466,0.01128191,0.00E+00
6.60E-06,0.381016576,0.2794439,0.05531356,0.002258577,0.01117536,3.50E-06
6.61E-06,0.380665569,0.2790152,0.05516083,0.002251827,0.01120941,5.08E-03
6.62E-06,0.380604831,0.2790687,0.05513443,0.002219597,0.01133719,5.13E-04
6.63E-06,0.381335101,0.2796226,0.0554524,0.002111749,0.01144196,1.74E-15
6.64E-06,0.384125592,0.2814161,0.05667868,0.001857533,0.01133353,0.00E+00
6.65E-06,0.384808203,0.2815633,0.05698138,0.001782463,0.01125508,1.54E-03
6.66E-06,0.384691742,0.2810858,0.05692966,0.001844453,0.0113342,3.73E-03
6.67E-06,0.385233928,0.2811936,0.05717071,0.002110434,0.01158388,5.71E-05
6.68E-06,0.386637385,0.2820409,0.05779783,0.002300994,0.01163875,5.64E-05
6.69E-06,0.388079048,0.2831842,0.05844678,0.002460693,0.01153853,1.09E-02
6.70E-06,0.389338612,0.2847682,0.05901772,0.002786682,0.01133332,8.65E-02
6.71E-06,0.39069117,0.285941,0.05963494,0.003037671,0.01126604,5.96E-09
6.72E-06,0.393044158,0.2873695,0.06071892,0.003128965,0.01124002,1.93E-03
6.73E-06,0.395099051,0.2885431,0.06167625,0.003030446,0.01121143,2.27E-02
6.74E-06,0.395991378,0.2889222,0.06209508,0.002922574,0.0111334,3.14E-01
6.75E-06,0.395878385,0.2888314,0.06204194,0.002981326,0.01112182,7.03E-03
6.76E-06,0.39564077,0.2888357,0.06193029,0.003093634,0.01122682,4.05E-01
6.77E-06,0.395224185,0.2890263,0.06173487,0.003332189,0.01160895,4.04E-02
6.78E-06,0.394990482,0.2890353,0.06162542,0.003524539,0.01184795,1.22E-02
6.79E-06,0.394777806,0.2889091,0.06152593,0.003638964,0.01188223,3.71E-10
6.80E-06,0.394325292,0.2887788,0.0613146,0.003606749,0.01170483,1.30E-02
6.81E-06,0.393007582,0.2881277,0.06070197,0.003391518,0.01133637,2.27E-01
6.82E-06,0.391938236,0.2874584,0.06020782,0.003154297,0.01113304,3.55E-02
6.83E-06,0.390959788,0.2868083,0.05975803,0.002874743,0.01104007,1.76E-04
6.84E-06,0.390169333,0.2863631,0.0593963,0.002686301,0.01109542,1.42E-01
6.85E-06,0.389410593,0.2860884,0.05905046,0.002671774,0.01122119,9.80E-03
6.86E-06,0.388000926,0.2852702,0.05841149,0.002693525,0.01123468,9.64E-14
6.87E-06,0.387272155,0.2846271,0.05808297,0.002460504,0.01109043,2.43E-07
6.88E-06,0.386790134,0.2842055,0.05786636,0.002146682,0.01097694,8.21E-02
6.89E-06,0.386090885,0.2836487,0.05755309,0.001937654,0.01093866,2.10E-01
6.90E-06,0.385079738,0.2828768,0.05710209,0.001847964,0.01094742,1.89E-01
6.91E-06,0.383182914,0.2812451,0.05626242,0.001905195,0.01099456,2.54E-02
6.92E-06,0.381623639,0.2798892,0.05557837,0.002017319,0.01095908,2.98E-01
6.93E-06,0.379770291,0.2784332,0.05477255,0.002074039,0.01081931,5.93E-01
6.94E-06,0.37771192,0.2769552,0.05388676,0.002014539,0.01062907,5.08E-01
6.95E-06,0.375445515,0.2753622,0.05292255,0.001859282,0.01046848,2.23E-01
6.96E-06,0.372646571,0.2733318,0.05174774,0.001664669,0.01036207,0.00E+00
6.97E-06,0.367029144,0.2693705,0.04944264,0.001419338,0.01022371,1.03E-01
6.98E-06,0.363249086,0.2669076,0.04793068,0.001343462,0.01011868,2.79E-01
6.99E-06,0.360042922,0.2648672,0.04667269,0.001311321,0.0100109,6.55E-02
7.00E-06,0.357248912,0.2630029,0.04559453,0.00122884,0.009915885,1.69E-01
7.01E-06,0.354780503,0.2612248,0.04465594,0.001040154,0.009887325,4.86E-01
7.02E-06,0.352751161,0.2597116,0.04389402,0.00081916,0.00997013,5.29E-02
7.03E-06,0.351058239,0.2585817,0.04326508,0.000697541,0.01011066,1.88E-01
7.04E-06,0.349382913,0.2577517,0.04264862,0.00071518,0.01018019,1.49E-02
7.05E-06,0.34780796,0.2571875,0.04207446,0.000784065,0.01011171,1.25E-04
7.06E-06,0.346731559,0.2568241,0.04168503,0.000797637,0.009905547,1.53E-01
7.07E-06,0.346558683,0.2564973,0.04162271,0.000768603,0.009761815,4.31E-01
7.08E-06,0.346375493,0.2560377,0.04155674,0.000743449,0.009607412,6.11E-01
7.09E-06,0.346324225,0.2556973,0.04153829,0.000731316,0.009521203,6.87E-01
7.10E-06,0.346550134,0.2556546,0.04161963,0.000742705,0.009594741,5.94E-01
7.11E-06,0.346858666,0.2558395,0.04173089,0.000762613,0.009785638,5.24E-01
7.12E-06,0.347024656,0.2560743,0.04179083,0.000749266,0.009941453,8.52E-03
7.13E-06,0.347201714,0.2563044,0.04185483,0.000697815,0.0099839,5.35E-01
7.14E-06,0.347726543,0.2565898,0.04204492,0.00065792,0.009968916,2.03E-01
7.15E-06,0.348804493,0.2570234,0.04243715,0.00065582,0.009961531,6.42E-04
7.16E-06,0.350569983,0.257838,0.04308481,0.000656295,0.009955845,1.84E-01
7.17E-06,0.352882722,0.2592108,0.04394315,0.000638056,0.009927574,4.33E-05
7.18E-06,0.355106204,0.2607367,0.04477904,0.000634861,0.009878302,3.73E-01
7.19E-06,0.356900814,0.2620535,0.04546138,0.000649744,0.009810725,3.25E-01
7.20E-06,0.358621944,0.2633925,0.04612226,0.000638411,0.009741846,3.97E-01
7.21E-06,0.360719292,0.2650456,0.04693622,0.000613782,0.009739563,3.42E-03
7.22E-06,0.362993911,0.266826,0.04782974,0.000670661,0.009863741,5.72E-01
7.23E-06,0.364750865,0.2682345,0.04852762,0.000846496,0.01006961,5.75E-01
7.24E-06,0.365767373,0.2691536,0.04893447,0.001045792,0.01026371,8.20E-01
7.25E-06,0.3663931,0.269849,0.04918604,0.001163007,0.01041437,3.59E-01
7.26E-06,0.367047083,0.2705355,0.04944989,0.001194045,0.01053459,6.38E-01
7.27E-06,0.367987614,0.2712723,0.049831,0.001204733,0.01061898,6.34E-02
7.28E-06,0.369298012,0.2720803,0.05036524,0.00124556,0.01065955,1.29E-05
7.29E-06,0.370785112,0.2729026,0.05097613,0.001337855,0.01069157,5.54E-01
7.30E-06,0.372004678,0.2735659,0.05148079,0.001496293,0.01074423,5.93E-01
7.31E-06,0.372658981,0.2739905,0.05175291,0.001690773,0.01077979,3.90E-01
7.32E-06,0.372823876,0.2742282,0.05182164,0.001827861,0.01075009,5.99E-01
7.33E-06,0.372784231,0.2742872,0.05180511,0.001830799,0.01067476,4.18E-01
7.34E-06,0.372748248,0.2741245,0.05179011,0.001736089,0.01061383,2.39E-02
7.35E-06,0.372719985,0.2739603,0.05177833,0.001685623,0.01059276,1.78E-01
7.36E-06,0.372524254,0.2735016,0.0516968,0.00160759,0.01053629,6.27E-01
7.37E-06,0.372043767,0.272938,0.05149702,0.001526234,0.01043299,7.59E-01
7.38E-06,0.371245377,0.2723119,0.0511662,0.001413996,0.01031226,1.60E-01
7.39E-06,0.370144599,0.2715757,0.05071241,0.001336448,0.01022505,4.25E-01
7.40E-06,0.368877582,0.2706858,0.05019342,0.001322354,0.01018961,5.67E-01
7.41E-06,0.367712599,0.2697087,0.04971936,0.001298813,0.01020132,1.64E-01
7.42E-06,0.366827787,0.2687784,0.04936131,0.001191635,0.01024693,4.51E-01
7.43E-06,0.366115086,0.2679751,0.04907416,0.001041385,0.01028763,7.96E-01
7.44E-06,0.365315921,0.2672794,0.0487535,0.000948691,0.01027068,7.75E-01
7.45E-06,0.364828067,0.2669483,0.04855844,0.000940507,0.01023286,5.06E-01
7.46E-06,0.363662762,0.266276,0.04809462,0.000985904,0.01011131,1.05E-02
7.47E-06,0.362332565,0.26561,0.04756879,0.001062547,0.009962088,2.46E-02
7.48E-06,0.36101207,0.2649884,0.0470506,0.001110422,0.009817433,8.72E-02
7.49E-06,0.359840747,0.26431,0.04659411,0.00110057,0.009704759,7.92E-01
7.50E-06,0.358818581,0.2635172,0.04619817,0.001060655,0.009642904,7.26E-01
7.51E-06,0.357834583,0.2626971,0.04581914,0.001054823,0.009601839,8.78E-01
7.52E-06,0.357320747,0.2623057,0.04562204,0.001074784,0.009567291,4.75E-01
7.53E-06,0.356258733,0.2615865,0.04521646,0.001129707,0.009448041,7.75E-01
7.54E-06,0.355302526,0.2609517,0.04485335,0.001137853,0.009314726,8.51E-01
7.55E-06,0.354614115,0.2603678,0.04459314,0.001098679,0.00927406,9.06E-01
7.56E-06,0.354092957,0.2597855,0.04439682,0.001100161,0.009351714,8.73E-01
7.57E-06,0.35380086,0.259489,0.04428704,0.001132453,0.009411004,7.30E-01
7.58E-06,0.353018438,0.2589169,0.04399387,0.00120924,0.009515052,2.25E-01
7.59E-06,0.352068405,0.2584473,0.04363964,0.001190236,0.009580498,5.80E-01
7.60E-06,0.351290987,0.2581192,0.04335119,0.001042443,0.009614788,7.89E-01
7.61E-06,0.350890115,0.257873,0.04320295,0.00086062,0.009598197,6.68E-01
7.62E-06,0.350801971,0.2577569,0.0431704,0.000783123,0.009566749,1.46E-01
7.63E-06,0.350693103,0.257528,0.04313022,0.000653965,0.009495338,8.11E-01
7.64E-06,0.350501078,0.2573289,0.04305941,0.000539535,0.009493212,6.96E-01
7.65E-06,0.350148617,0.2571785,0.04292964,0.000456151,0.009581439,7.50E-01
7.66E-06,0.349702932,0.2570599,0.04276592,0.000430932,0.009667817,4.61E-03
7.67E-06,0.349483647,0.2570049,0.04268552,0.000437828,0.009679974,1.26E-01
7.68E-06,0.349089744,0.2568978,0.04254135,0.000480511,0.009637157,3.61E-01
7.69E-06,0.348707149,0.256795,0.04240163,0.00056982,0.009550843,3.99E-01
7.70E-06,0.348242784,0.2567035,0.04223246,0.00069969,0.009466363,6.66E-01
7.71E-06,0.347974532,0.2566662,0.04213494,0.000757802,0.009431899,4.06E-01
7.72E-06,0.347400579,0.2566123,0.04192679,0.000802436,0.009399179,3.10E-01
7.73E-06,0.346786282,0.2565637,0.04170477,0.000771415,0.009440099,5.22E-01
7.74E-06,0.346097492,0.256472,0.04145676,0.000715916,0.009523816,7.80E-01
7.75E-06,0.345745584,0.2564027,0.04133043,0.00070643,0.009552103,5.55E-01
7.76E-06,0.345183323,0.2562387,0.04112912,0.000706319,0.009538907,3.49E-01
7.77E-06,0.344988419,0.2560771,0.04105949,0.000662951,0.009467112,4.72E-01
7.78E-06,0.345010908,0.2559954,0.04106752,0.000621366,0.009443313,9.21E-01
7.79E-06,0.345074828,0.2557854,0.04109035,0.000559695,0.009471598,6.90E-01
7.80E-06,0.344938503,0.2554662,0.04104167,0.000597515,0.009587702,7.26E-01
7.81E-06,0.344657028,0.2550528,0.04094128,0.000711805,0.009714151,6.11E-01
7.82E-06,0.344530595,0.2548307,0.04089624,0.000771763,0.009756784,6.79E-01
7.83E-06,0.34433138,0.2543859,0.04082534,0.000871854,0.009773483,3.51E-01
7.84E-06,0.344058653,0.2539622,0.04072841,0.00094434,0.009700977,4.59E-01
7.85E-06,0.343854635,0.253772,0.040656,0.000961804,0.009648327,6.94E-01
7.86E-06,0.343384451,0.2534844,0.04048945,0.00092145,0.009574489,6.16E-01
7.87E-06,0.343019217,0.2533742,0.04036039,0.000777177,0.009602261,3.53E-01
7.88E-06,0.342907137,0.2533858,0.04032084,0.000691899,0.009645938,3.77E-01
7.89E-06,0.342776004,0.2535029,0.0402746,0.000561774,0.009711229,3.39E-01
7.90E-06,0.342753023,0.2537028,0.0402665,0.000501993,0.009660686,5.43E-01
7.91E-06,0.342818554,0.2538292,0.0402896,0.000485187,0.009595457,8.74E-01
7.92E-06,0.343162619,0.2541288,0.04041103,0.000478535,0.009460701,6.65E-01
7.93E-06,0.343663611,0.2544551,0.04058828,0.000558483,0.009399618,6.87E-01
7.94E-06,0.3438815,0.2546138,0.04066553,0.000649692,0.009396301,3.82E-01
7.95E-06,0.344151102,0.254918,0.04076125,0.000899734,0.009393361,8.67E-01
7.96E-06,0.34429106,0.2552142,0.040811,0.001129871,0.009347187,6.64E-01
7.97E-06,0.344372169,0.2553532,0.04083985,0.001207963,0.009309027,7.65E-01
7.98E-06,0.34459503,0.2555737,0.04091919,0.001286131,0.009237161,7.29E-01
7.99E-06,0.344843309,0.2556926,0.0410077,0.001268979,0.009225955,8.60E-01
8.00E-06,0.344959458,0.2557267,0.04104915,0.001218175,0.009259312,7.93E-01
8.01E-06,0.345176357,0.2557978,0.04112663,0.001025102,0.009406055,9.01E-01
8.02E-06,0.345273074,0.2558475,0.04116121,0.000897633,0.009502843,9.49E-01
8.03E-06,0.345397735,0.2559646,0.04120581,0.000652706,0.00966838,7.90E-01
8.04E-06,0.345396394,0.2560698,0.04120533,0.00048913,0.009718274,7.42E-01
8.05E-06,0.345371161,0.2561153,0.0411963,0.000438458,0.009700588,9.04E-01
8.06E-06,0.345360598,0.2562132,0.04119252,0.000372027,0.009642094,8.53E-01
8.07E-06,0.345390023,0.2562723,0.04120305,0.000352786,0.009623681,9.14E-01
8.08E-06,0.34546168,0.2564052,0.0412287,0.000356952,0.009608931,9.25E-01
8.09E-06,0.345434445,0.2565305,0.04121895,0.000425379,0.009564523,8.11E-01
8.10E-06,0.345366634,0.2565801,0.04119468,0.00047474,0.009518794,9.96E-01
8.11E-06,0.345148994,0.2566324,0.04111685,0.00058333,0.009411272,9.51E-01
8.12E-06,0.345008219,0.2566254,0.04106656,0.000643156,0.009369176,9.97E-01
8.13E-06,0.344663398,0.2565356,0.04094355,0.000785504,0.009326004,8.02E-01
8.14E-06,0.344468916,0.2564647,0.04087428,0.000863371,0.009316874,9.41E-01
8.15E-06,0.344117186,0.2563371,0.0407492,0.000990179,0.009304418,9.81E-01
8.16E-06,0.343916816,0.2563048,0.04067806,0.001031651,0.009323034,8.18E-01
8.17E-06,0.343859766,0.2563258,0.04065782,0.001023326,0.009358653,9.51E-01
8.18E-06,0.343684665,0.2563905,0.04059574,0.00098698,0.009474276,9.35E-01
8.19E-06,0.343517944,0.256416,0.04053669,0.000968162,0.009533657,9.57E-01
8.20E-06,0.343052586,0.2564563,0.04037217,0.000921118,0.009601912,9.16E-01
8.21E-06,0.342816086,0.2564843,0.04028873,0.000888633,0.009604017,8.52E-01
8.22E-06,0.342480333,0.2565723,0.04017047,0.000832445,0.009565688,9.79E-01
8.23E-06,0.342394657,0.2566227,0.04014033,0.000832631,0.009537362,9.80E-01
8.24E-06,0.342339062,0.2567017,0.04012078,0.000933388,0.009478745,9.93E-01
8.25E-06,0.342353851,0.2567281,0.04012598,0.001028763,0.009453027,4.84E-01
8.26E-06,0.342480703,0.2567813,0.0401706,0.001244794,0.009432064,9.46E-01
8.27E-06,0.342591955,0.2568168,0.04020976,0.00133505,0.00944603,9.95E-01
8.28E-06,0.342819603,0.256889,0.04028997,0.001433585,0.009507941,9.88E-01
8.29E-06,0.342878928,0.2569099,0.04031089,0.001437073,0.009531531,9.83E-01
8.30E-06,0.342823829,0.2569097,0.04029146,0.001363027,0.009506015,9.97E-01
8.31E-06,0.342737814,0.2569042,0.04026114,0.001297796,0.009460883,9.90E-01
8.32E-06,0.342567131,0.2569384,0.04020102,0.001169011,0.009401151,9.94E-01
8.33E-06,0.342495537,0.2569882,0.04017582,0.001134774,0.009433996,9.97E-01
8.34E-06,0.342295795,0.2571329,0.04010557,0.001172803,0.00966561,9.88E-01
8.35E-06,0.342137002,0.2572147,0.04004978,0.001238838,0.009834727,9.41E-01
8.36E-06,0.341782878,0.2573862,0.03992555,0.001393788,0.01014745,9.88E-01
8.37E-06,0.341676209,0.2574776,0.03988818,0.001451606,0.01025046,9.83E-01
8.38E-06,0.341772491,0.2576508,0.03992191,0.001497614,0.01033287,9.72E-01
8.39E-06,0.34196016,0.2577108,0.03998771,0.001494376,0.0103307,9.84E-01
8.40E-06,0.342402647,0.2577373,0.04014314,0.00146852,0.0102884,9.68E-01
8.41E-06,0.342571534,0.2577127,0.04020257,0.001450539,0.01025635,9.94E-01
8.42E-06,0.342734636,0.2576704,0.04026002,0.001396073,0.01017063,9.57E-01
8.43E-06,0.342752824,0.257686,0.04026643,0.001358239,0.0101169,9.57E-01
8.44E-06,0.342734778,0.2578068,0.04026007,0.001275344,0.009994331,9.79E-01
8.45E-06,0.342711309,0.2578917,0.0402518,0.001236705,0.009929569,9.58E-01
8.46E-06,0.342677334,0.2580634,0.04023983,0.00116324,0.009813123,9.90E-01
8.47E-06,0.342705604,0.2581462,0.04024979,0.001123311,0.009777637,9.34E-01
8.48E-06,0.342949824,0.2583339,0.0403359,0.001042942,0.009804388,9.75E-01
8.49E-06,0.34316126,0.2584428,0.04041055,0.001016768,0.009877923,9.83E-01
8.50E-06,0.343394091,0.2585538,0.04049286,0.001011627,0.009985874,9.56E-01
8.51E-06,0.343763324,0.2587396,0.04062362,0.001077839,0.01024206,9.63E-01
8.52E-06,0.343849955,0.2588037,0.04065434,0.00114085,0.0103543,8.97E-01
8.53E-06,0.343854127,0.2588967,0.04065582,0.001275189,0.01049527,9.67E-01
8.54E-06,0.34381815,0.2589437,0.04064306,0.001326545,0.01052565,9.93E-01
8.55E-06,0.343739375,0.2590566,0.04061513,0.001360085,0.01053489,9.87E-01
8.56E-06,0.343697109,0.2591154,0.04060015,0.001334946,0.01051983,9.92E-01
8.57E-06,0.343653874,0.2591694,0.04058483,0.001281289,0.01049042,9.84E-01
8.58E-06,0.34361969,0.2592599,0.04057272,0.001110794,0.01038513,9.08E-01
8.59E-06,0.343666518,0.2593004,0.04058931,0.001018549,0.01031644,9.79E-01
8.60E-06,0.343885925,0.2593669,0.0406671,0.000901585,0.01018544,9.84E-01
8.61E-06,0.343989031,0.2593786,0.04070369,0.000899484,0.01013549,9.62E-01
8.62E-06,0.344019762,0.2593654,0.0407146,0.00093508,0.01009805,9.85E-01
8.63E-06,0.343733986,0.2592639,0.04061322,0.001071022,0.01005631,9.73E-01
8.64E-06,0.343427472,0.2591962,0.04050467,0.001142298,0.01005515,9.74E-01
8.65E-06,0.34270041,0.2591049,0.04024796,0.001254142,0.0101222,9.85E-01
8.66E-06,0.342380611,0.2591026,0.04013539,0.001297287,0.01019967,9.66E-01
